page,format,group,name,variant,description,item_code,dimensions,unit,skid_size,price,trade_price,unit_price,splitting_fee,delivery,raw
35,natural_stone,CASPER,"Steps - Top Natural, bottom calibrated, 3 sides rockfaced (3SRF)",NS-SGTCASR1665,,NS-SGTCASR1665,"60 in, 16 in, 6 in",Piece,,$594.00,,,$10.00,$8.01,NS-SGTCASR1665 60 in 16 in 6 in $ 594.00 $10.00 $8.01
35,natural_stone,CASPER,"Steps - Top Natural, bottom calibrated, 3 sides rockfaced (3SRF)",NS-SGTCASR1666,,NS-SGTCASR1666,"72 in, 16 in, 6 in",Piece,,$712.00,,,$12.00,$9.61,NS-SGTCASR1666 72 in 16 in 6 in $ 712.00 $12.00 $9.61
35,natural_stone,CASPER,"Steps - Top Natural, bottom calibrated, 3 sides rockfaced (3SRF)",NS-SGTCASR1674,,NS-SGTCASR1674,"48 in, 16 in, 7 in",Piece,,$560.00,,,$8.00,$6.42,NS-SGTCASR1674 48 in 16 in 7 in $ 560.00 $8.00 $6.42
35,natural_stone,CASPER,"Steps - Top Natural, bottom calibrated, 3 sides rockfaced (3SRF)",NS-SGTCASR1675,,NS-SGTCASR1675,"60 in, 16 in, 7 in",Piece,,$700.00,,,$10.00,$8.01,NS-SGTCASR1675 60 in 16 in 7 in $ 700.00 $10.00 $8.01
35,natural_stone,CASPER,"Steps - Top Natural, bottom calibrated, 3 sides rockfaced (3SRF)",NS-SGTCASR1676,,NS-SGTCASR1676,"72 in, 16 in, 7 in",Piece,,$840.00,,,$12.00,$9.61,NS-SGTCASR1676 72 in 16 in 7 in $ 840.00 $12.00 $9.61
36,natural_stone,CASPER,"Steps - Top Natural, bottom calibrated, 3 sides rockfaced (3SRF)",NS-SGTCASS1674,,NS-SGTCASS1674,"48 in, 16 in, 7 in",Piece,,$560.00,,,$8.00,$6.42,NS-SGTCASS1674 48 in 16 in 7 in $ 560.00 $8.00 $6.42
36,natural_stone,CASPER,"Steps - Top Natural, bottom calibrated, 3 sides rockfaced (3SRF)",NS-SGTCASS1675,,NS-SGTCASS1675,"60 in, 16 in, 7 in",Piece,,$700.00,,,$10.00,$8.01,NS-SGTCASS1675 60 in 16 in 7 in $ 700.00 $10.00 $8.01
36,natural_stone,CASPER,"Steps - Top Natural, bottom calibrated, 3 sides rockfaced (3SRF)",NS-SGTCASS1676,,NS-SGTCASS1676,"72 in, 16 in, 7 in",Piece,,$840.00,,,$12.00,$9.61,NS-SGTCASS1676 72 in 16 in 7 in $ 840.00 $12.00 $9.61
36,natural_stone,CASPER,"Curbs / Step Fillers - Top Natural, bottom calibrated, 1 side rockfaced",NS-SGTCASRSF648,,NS-SGTCASRSF648,"48 in, 6 in, 6 in",Piece,,$206.39,,,$3.00,$2.95,NS-SGTCASRSF648 48 in 6 in 6 in $ 206.39 $3.00 $2.95
36,natural_stone,CASPER,"Curbs / Step Fillers - Top Natural, bottom calibrated, 1 side rockfaced",NS-SGTCASRSF748,,NS-SGTCASRSF748,"48 in, 6 in, 7 in",Piece,,$235.88,,,$3.00,$2.95,NS-SGTCASRSF748 48 in 6 in 7 in $ 235.88 $3.00 $2.95
36,natural_stone,CASPER,"Curbs / Step Fillers - Top Natural, bottom calibrated, 1 side rockfaced",NS-SGTCASSSF748,,NS-SGTCASSSF748,"48 in, 6 in, 7 in",Piece,,$235.88,,,$3.00,$2.95,NS-SGTCASSSF748 48 in 6 in 7 in $ 235.88 $3.00 $2.95
36,natural_stone,CASPER,"Pier Caps - Natural Top, Calibrated Bottom, 4 sides rockfaced",NS-PCKCASS24X24,,NS-PCKCASS24X24,"24 in, 24 in, 3 in",Piece,,$220.00,,,$4.00,$2.40,NS-PCKCASS24X24 24 in 24 in 3 in $ 220.00 $4.00 $2.40
36,natural_stone,DOVE GREY,"Flagstone Square Cut - Top Natural, bottom calibrated, 4 sides sawn",NS-FSQDON1001224+size,,NS-FSQDON1001224+size,1 in,Square Foot,,$7.47,,,38.8¢,22¢,NS-FSQDON1001224+size
36,natural_stone,DOVE GREY,"Flagstone Square Cut - Top Natural, bottom calibrated, 4 sides sawn",NS-FSQDON1001824+size,,NS-FSQDON1001824+size,1 in,Square Foot,,$7.47,,,38.8¢,22¢,NS-FSQDON1001824+size
36,natural_stone,DOVE GREY,"Flagstone Square Cut - Top Natural, bottom calibrated, 4 sides sawn",NS-FSQDON1002424+size,,NS-FSQDON1002424+size,1 in,Square Foot,,$7.47,,,38.8¢,22¢,NS-FSQDON1002424+size
36,natural_stone,DOVE GREY,"Flagstone Square Cut - Top Natural, bottom calibrated, 4 sides sawn",NS-FSQDON1002436+size,,NS-FSQDON1002436+size,1 in,Square Foot,,$7.47,,,38.8¢,22¢,NS-FSQDON1002436+size
36,natural_stone,DOVE GREY,"Flagstone Square Cut - Top Natural, bottom calibrated, 4 sides sawn",NS-FSQDON100CC+size,,NS-FSQDON100CC+size,1 in,Square Foot,,$7.47,,,38.8¢,22¢,NS-FSQDON100CC+size
36,natural_stone,DOVE GREY,"Flagstone Square Cut - Top Natural, bottom calibrated, 4 sides sawn",NS-FSQDON1251224+size,,NS-FSQDON1251224+size,1.25 in,Square Foot,,$9.50,,,48.8¢,27¢,NS-FSQDON1251224+size
36,natural_stone,DOVE GREY,"Flagstone Square Cut - Top Natural, bottom calibrated, 4 sides sawn",NS-FSQDON1251824+size,,NS-FSQDON1251824+size,1.25 in,Square Foot,,$9.50,,,48.8¢,27¢,NS-FSQDON1251824+size
36,natural_stone,DOVE GREY,"Flagstone Square Cut - Top Natural, bottom calibrated, 4 sides sawn",NS-FSQDON1252424+size,,NS-FSQDON1252424+size,1.25 in,Square Foot,,$9.50,,,48.8¢,27¢,NS-FSQDON1252424+size
36,natural_stone,DOVE GREY,"Coping - Top Natural, 1 long side ROCK FACED (1LSRF), other 3 sides sawn, 2"" REBATED TO 1""",NS-CDONRR20012+Length,,NS-CDONRR20012+Length,"12 in, 2 in",Linear Foot,,$18.78,,,70.0¢,41¢,NS-CDONRR20012+Length 12 in 2 in $ 18.78 70.0¢ 41¢
37,natural_stone,DOVE GREY,"Coping - Top Natural, bottom calibrated, 1 long side ROCK FACED (1LSRF), other 3 sides sawn",NS-CDONR20012+Length,,NS-CDONR20012+Length,"12 in, 2 in",Linear Foot,,$17.49,,,70.0¢,41¢,NS-CDONR20012+Length 12 in 2 in $ 17.49 70.0¢ 41¢
37,natural_stone,DOVE GREY,"Coping - Top Natural, bottom calibrated, 1 long side ROCK FACED (1LSRF), other 3 sides sawn",NS-CDONR20016+Length,,NS-CDONR20016+Length,"16 in, 2 in",Linear Foot,,$23.32,,,93.3¢,54¢,NS-CDONR20016+Length 16 in 2 in $ 23.32 93.3¢ 54¢
37,natural_stone,DOVE GREY,"Coping - Double Sided 14"" - Top Natural, bottom calibrated,2 long side ROCK FACED (2LSRF), other 2 sides sawn",NS-CDONDSR20014+Length,,NS-CDONDSR20014+Length,"14 in, 2 in",Linear Foot,,$21.71,,,82.2¢,48¢,NS-CDONDSR20014+Length 14 in 2 in $ 21.71 82.2¢ 48¢
37,natural_stone,DOVE GREY,"Steps - Top Natural, bottom calibrated, 3 sides rockfaced (3SRF)",NS-SGNTGI1666,,NS-SGNTGI1666,"72 in, 16 in, 6 in",Piece,,$392.00,,,$12.00,$9.61,NS-SGNTGI1666 72 in 16 in 6 in $ 392.00 $12.00 $9.61
37,natural_stone,DOVE GREY,"Steps - Top Natural, bottom calibrated, 3 sides rockfaced (3SRF)",NS-SGNTGI1668,,NS-SGNTGI1668,"96 in, 16 in, 6 in",Piece,,$651.00,,,$16.00,$12.82,NS-SGNTGI1668 96 in 16 in 6 in $ 651.00 $16.00 $12.82
37,natural_stone,DOVE GREY,"Steps - Top Natural, bottom calibrated, 3 sides rockfaced (3SRF)",NS-SGNTGI1674,,NS-SGNTGI1674,"48 in, 16 in, 7 in",Piece,,$296.00,,,$8.00,$6.42,NS-SGNTGI1674 48 in 16 in 7 in $ 296.00 $8.00 $6.42
37,natural_stone,DOVE GREY,"Steps - Top Natural, bottom calibrated, 3 sides rockfaced (3SRF)",NS-SGNTGI1675,,NS-SGNTGI1675,"60 in, 16 in, 7 in",Piece,,$370.00,,,$10.00,$8.01,NS-SGNTGI1675 60 in 16 in 7 in $ 370.00 $10.00 $8.01
37,natural_stone,DOVE GREY,"Steps - Top Natural, bottom calibrated, 3 sides rockfaced (3SRF)",NS-SGNTGI1676,,NS-SGNTGI1676,"72 in, 16 in, 7 in",Piece,,$444.00,,,$12.00,$9.61,NS-SGNTGI1676 72 in 16 in 7 in $ 444.00 $12.00 $9.61
37,natural_stone,DOVE GREY,"Steps - Top Natural, bottom calibrated, 3 sides rockfaced (3SRF)",NS-SGNTGI1678,,NS-SGNTGI1678,"96 in, 16 in, 7 in",Piece,,$740.00,,,$16.00,$12.82,NS-SGNTGI1678 96 in 16 in 7 in $ 740.00 $16.00 $12.82
37,natural_stone,DOVE GREY,"Curbs / Step Fillers - Top Natural, bottom calibrated, 1 side rockfaced",NS-SGNTGISF,,NS-SGNTGISF,"46 in, 6 in, 6 in",Piece,,$113.25,,,$3.00,$2.95,NS-SGNTGISF 46 in 6 in 6 in $ 113.25 $3.00 $2.95
37,natural_stone,DOVE GREY,"Curbs / Step Fillers - Top Natural, bottom calibrated, 1 side rockfaced",NS-JSD3672,,NS-JSD3672,"72 in, 36 in, 3 in",Piece,,$576.00,,,$12.00,$10.81,NS-JSD3672 72 in 36 in 3 in $ 576.00 $12.00 $10.81
37,natural_stone,ERAMOSA,"Steps - Flamed Top, Sawn Bottom, 3 sides rockfaced",NS-SGTBER1675,,NS-SGTBER1675,"60 in, 16 in, 7 in",Piece,,$574.00,,,$10.00,$8.01,NS-SGTBER1675 60 in 16 in 7 in $ 574.00 $10.00 $8.01
37,natural_stone,ERAMOSA,"Steps - Flamed Top, Sawn Bottom, 3 sides rockfaced",NS-SGTBER1676,,NS-SGTBER1676,"72 in, 16 in, 7 in",Piece,,$680.00,,,$12.00,$9.61,NS-SGTBER1676 72 in 16 in 7 in $ 680.00 $12.00 $9.61
37,natural_stone,ERAMOSA,"Steps - Flamed Top, Sawn Bottom, 3 sides rockfaced",NS-SGTFER1673,,NS-SGTFER1673,"36 in, 16 in, 7 in",Piece,,$352.00,,,$6.00,$4.81,NS-SGTFER1673 36 in 16 in 7 in $ 352.00 $6.00 $4.81
38,natural_stone,FLINT,"Flagstone Square Cut - Top Natural, bottom calibrated, 4 sides sawn",NS-FSQFLN1001224+size,,NS-FSQFLN1001224+size,1 in,Square Foot,,$7.02,,,38.8¢,22¢,NS-FSQFLN1001224+size
38,natural_stone,FLINT,"Flagstone Square Cut - Top Natural, bottom calibrated, 4 sides sawn",NS-FSQFLN1001824+size,,NS-FSQFLN1001824+size,1 in,Square Foot,,$7.02,,,38.8¢,22¢,NS-FSQFLN1001824+size
38,natural_stone,FLINT,"Flagstone Square Cut - Top Natural, bottom calibrated, 4 sides sawn",NS-FSQFLN1002424+size,,NS-FSQFLN1002424+size,1 in,Square Foot,,$7.02,,,38.8¢,22¢,NS-FSQFLN1002424+size
38,natural_stone,FLINT,"Flagstone Square Cut - Top Natural, bottom calibrated, 4 sides sawn",NS-FSQFLN1002436+size,,NS-FSQFLN1002436+size,1 in,Square Foot,,$7.02,,,38.8¢,22¢,NS-FSQFLN1002436+size
38,natural_stone,FLINT,"Flagstone Square Cut - Top Natural, bottom calibrated, 4 sides sawn",NS-FSQFLN1251224+size,,NS-FSQFLN1251224+size,1.25 in,Square Foot,,$9.50,,,48.8¢,27¢,NS-FSQFLN1251224+size
38,natural_stone,FLINT,"Coping - Top Natural, bottom calibrated, 1 long side ROCK FACED (1LSRF), other 3 sides sawn",NS-CFLNR20012+Length,,NS-CFLNR20012+Length,"12 in, 2 in",Linear Foot,,$16.82,,,70.0¢,41¢,NS-CFLNR20012+Length 12 in 2 in $ 16.82 70.0¢ 41¢
38,natural_stone,FLINT,"Coping - Top Natural, bottom calibrated, 1 long side ROCK FACED (1LSRF), other 3 sides sawn",NS-CFLNR20016+Length,,NS-CFLNR20016+Length,"16 in, 2 in",Linear Foot,,$22.43,,,93.3¢,54¢,NS-CFLNR20016+Length 16 in 2 in $ 22.43 93.3¢ 54¢
38,natural_stone,FLINT,"Steps - Top Natural, bottom calibrated, 3 sides rockfaced (3SRF)",NS-SGNTFL1674,,NS-SGNTFL1674,"48 in, 16 in, 7 in",Piece,,$288.00,,,$8.00,$6.42,NS-SGNTFL1674 48 in 16 in 7 in $ 288.00 $8.00 $6.42
38,natural_stone,FLINT,"Steps - Top Natural, bottom calibrated, 3 sides rockfaced (3SRF)",NS-SGNTFL1676,,NS-SGNTFL1676,"72 in, 16 in, 7 in",Piece,,$432.00,,,$12.00,$9.61,NS-SGNTFL1676 72 in 16 in 7 in $ 432.00 $12.00 $9.61
38,natural_stone,FLINT,"Curbs / Step Fillers - Top Natural, bottom calibrated, 1 side rockfaced",NS-SGNTFLSF7,,NS-SGNTFLSF7,"46 in, 6 in, 7 in",Piece,,$133.85,,,$3.00,$2.95,NS-SGNTFLSF7 46 in 6 in 7 in $ 133.85 $3.00 $2.95
38,natural_stone,HAMPTON LIMESTONE,"Flagstone Square Cut - Flamed Top, Sawn Bottom, 4 sides sawn",NS-FSQHLF1000748+size,,NS-FSQHLF1000748+size,1 in,Square Foot,,$11.38,,,38.8¢,22¢,NS-FSQHLF1000748+size
38,natural_stone,HAMPTON LIMESTONE,"Flagstone Square Cut - Flamed Top, Sawn Bottom, 4 sides sawn",NS-FSQHLF1001212+size,,NS-FSQHLF1001212+size,1 in,Square Foot,,$9.94,,,38.8¢,22¢,NS-FSQHLF1001212+size
38,natural_stone,HAMPTON LIMESTONE,"Flagstone Square Cut - Flamed Top, Sawn Bottom, 4 sides sawn",NS-FSQHLF1001224+size,,NS-FSQHLF1001224+size,1 in,Square Foot,,$9.94,,,38.8¢,22¢,NS-FSQHLF1001224+size
38,natural_stone,HAMPTON LIMESTONE,"Flagstone Square Cut - Flamed Top, Sawn Bottom, 4 sides sawn",NS-FSQHLF1001824+size,,NS-FSQHLF1001824+size,1 in,Square Foot,,$9.94,,,38.8¢,22¢,NS-FSQHLF1001824+size
38,natural_stone,HAMPTON LIMESTONE,"Flagstone Square Cut - Flamed Top, Sawn Bottom, 4 sides sawn",NS-FSQHLF1002424+size,,NS-FSQHLF1002424+size,1 in,Square Foot,,$9.94,,,38.8¢,22¢,NS-FSQHLF1002424+size
38,natural_stone,HAMPTON LIMESTONE,"Flagstone Square Cut - Flamed Top, Sawn Bottom, 4 sides sawn",NS-FSQHLF1002436+size,,NS-FSQHLF1002436+size,1 in,Square Foot,,$9.94,,,38.8¢,22¢,NS-FSQHLF1002436+size
39,natural_stone,HAMPTON LIMESTONE,"Coping - Flamed Top, 1 long side ROCK FACED (1LSRF), other 3 sides sawn, 2"" REBATED TO 1""",NS-CHLFRR20012+Length,,NS-CHLFRR20012+Length,"12 in, 2 in",Linear Foot,,$20.23,,,70.0¢,41¢,NS-CHLFRR20012+Length 12 in 2 in $ 20.23 70.0¢ 41¢
39,natural_stone,HAMPTON LIMESTONE,"Coping - Flamed Top, Sawn Bottom, 1 long side ROCK FACED (1LSRF), other 3 sides sawn",NS-CHLFR20012+Length,,NS-CHLFR20012+Length,"12 in, 2 in",Linear Foot,,$19.14,,,70.0¢,41¢,NS-CHLFR20012+Length 12 in 2 in $ 19.14 70.0¢ 41¢
39,natural_stone,HAMPTON LIMESTONE,"Coping - Flamed Top, Sawn Bottom, 1 long side ROCK FACED (1LSRF), other 3 sides sawn",NS-CHLFR20014+Length,,NS-CHLFR20014+Length,"14 in, 2 in",Linear Foot,,$22.33,,,93.3¢,54¢,NS-CHLFR20014+Length 14 in 2 in $ 22.33 93.3¢ 54¢
39,natural_stone,HAMPTON LIMESTONE,"Coping - Flamed Top, Sawn Bottom, 1 long side ROCK FACED (1LSRF), other 3 sides sawn",NS-CHLFR20016+Length,,NS-CHLFR20016+Length,"16 in, 2 in",Linear Foot,,$25.52,,,93.3¢,54¢,NS-CHLFR20016+Length 16 in 2 in $ 25.52 93.3¢ 54¢
39,natural_stone,HAMPTON LIMESTONE,"Coping - Flamed Top, Sawn Bottom, 1 long side ROCK FACED (1LSRF), other 3 sides sawn",NS-CHLFA20012+Length,,NS-CHLFA20012+Length,"12 in, 2 in",Linear Foot,,$24.51,,,70.0¢,41¢,NS-CHLFA20012+Length 12 in 2 in $ 24.51 70.0¢ 41¢
39,natural_stone,HAMPTON LIMESTONE,"Coping - Flamed Top, Sawn Bottom, 1 long side ROCK FACED (1LSRF), other 3 sides sawn",NS-CHLFB20012+Length,,NS-CHLFB20012+Length,"12 in, 2 in",Linear Foot,,$24.65,,,70.0¢,41¢,NS-CHLFB20012+Length 12 in 2 in $ 24.65 70.0¢ 41¢
39,natural_stone,HAMPTON LIMESTONE,"Coping - Double Sided 14"" - Antique Top, Sawn Bottom, 2 long side ROCK FACED (2LSRF), other 2 sides sawn",NS-CHLFDSR20014+Length,,NS-CHLFDSR20014+Length,"14 in, 2 in",Linear Foot,,$23.78,,,82.2¢,48¢,NS-CHLFDSR20014+Length 14 in 2 in $ 23.78 82.2¢ 48¢
39,natural_stone,HAMPTON LIMESTONE,"Steps - Flamed Top, Sawn Bottom, 3 sides rockfaced",NS-SGTHLFB1673,,NS-SGTHLFB1673,"36 in, 16 in, 7 in",Piece,,$276.00,,,$6.00,$5.61,NS-SGTHLFB1673 36 in 16 in 7 in $ 276.00 $6.00 $5.61
39,natural_stone,HAMPTON LIMESTONE,"Steps - Flamed Top, Sawn Bottom, 3 sides rockfaced",NS-SGTHLFB1674,,NS-SGTHLFB1674,"48 in, 16 in, 7 in",Piece,,$368.00,,,$8.00,$7.47,NS-SGTHLFB1674 48 in 16 in 7 in $ 368.00 $8.00 $7.47
39,natural_stone,HAMPTON LIMESTONE,"Steps - Flamed Top, Sawn Bottom, 3 sides rockfaced",NS-SGTHLFB1675,,NS-SGTHLFB1675,"60 in, 16 in, 7 in",Piece,,$460.00,,,$10.00,$9.35,NS-SGTHLFB1675 60 in 16 in 7 in $ 460.00 $10.00 $9.35
39,natural_stone,HAMPTON LIMESTONE,"Steps - Flamed Top, Sawn Bottom, 3 sides rockfaced",NS-SGTHLFB1676,,NS-SGTHLFB1676,"72 in, 16 in, 7 in",Piece,,$552.00,,,$12.00,$10.81,NS-SGTHLFB1676 72 in 16 in 7 in $ 552.00 $12.00 $10.81
39,natural_stone,HAMPTON LIMESTONE,"Steps - Flamed Top, Sawn Bottom, 3 sides rockfaced",NS-SGTHLFB1678,,NS-SGTHLFB1678,"96 in, 16 in, 7 in",Piece,,$864.00,,,$16.00,$14.41,NS-SGTHLFB1678 96 in 16 in 7 in $ 864.00 $16.00 $14.41
40,natural_stone,HAMPTON LIMESTONE,"Pier Caps - Flamed Top, Sawn Bottom, 4 sides rockfaced",NS-PCHLF24X24,,NS-PCHLF24X24,"24 in, 24 in, 2.75 in",Piece,,$140.00,,,$4.00,$2.40,NS-PCHLF24X24 24 in 24 in 2.75 in $ 140.00 $4.00 $2.40
40,natural_stone,HAMPTON LIMESTONE,"Pier Caps - Flamed Top, Sawn Bottom, 4 sides rockfaced",NS-PCHLF28X28,,NS-PCHLF28X28,"28 in, 28 in, 2.75 in",Piece,,$190.56,,,$4.67,$3.27,NS-PCHLF28X28 28 in 28 in 2.75 in $ 190.56 $4.67 $3.27
40,natural_stone,HIGHLAND BLACK GRANITE,"Coping - Flamed Top, Sawn Bottom, 1 long side ROCK FACED (1LSRF), other 3 sides sawn",NS-CHBGFDSR2001448+Length,,NS-CHBGFDSR2001448+Length,"14 in, 2 in",Linear Foot,,$36.11,,,93.3¢,54¢,NS-CHBGFDSR2001448+Length 14 in 2 in $ 36.11 93.3¢ 54¢
40,natural_stone,HIGHLAND BLACK GRANITE,"Coping - Flamed Top, Sawn Bottom, 1 long side ROCK FACED (1LSRF), other 3 sides sawn",NS-CHBGFR20012+Length,,NS-CHBGFR20012+Length,"12 in, 2 in",Linear Foot,,$28.13,,,70.0¢,41¢,NS-CHBGFR20012+Length 12 in 2 in $ 28.13 70.0¢ 41¢
40,natural_stone,HIGHLAND BLACK GRANITE,"Coping - Flamed Top, Sawn Bottom, 1 long side ROCK FACED (1LSRF), other 3 sides sawn",NS-CHBGFR20014+Length,,NS-CHBGFR20014+Length,"14 in, 2 in",Linear Foot,,$32.82,,,93.3¢,54¢,NS-CHBGFR20014+Length 14 in 2 in $ 32.82 93.3¢ 54¢
40,natural_stone,HIGHLAND BLACK GRANITE,"Coping - Flamed Top, Sawn Bottom, 1 long side ROCK FACED (1LSRF), other 3 sides sawn",NS-CHBGFR20016+Length,,NS-CHBGFR20016+Length,"16 in, 2 in",Linear Foot,,$37.51,,,93.3¢,54¢,NS-CHBGFR20016+Length 16 in 2 in $ 37.51 93.3¢ 54¢
40,natural_stone,HIGHLAND BLACK GRANITE,"Coping - Flamed Top, Sawn Bottom, 1 long side ROCK FACED (1LSRF), other 3 sides sawn",NS-CHBGFTE20012+Length,,NS-CHBGFTE20012+Length,"12 in, 2 in",Linear Foot,,$30.95,,,70.0¢,41¢,NS-CHBGFTE20012+Length 12 in 2 in $ 30.95 70.0¢ 41¢
40,natural_stone,HIGHLAND BLACK GRANITE,"Coping - Flamed Top, Sawn Bottom, 1 long side BULLNOSED (1LSBN), other 3 sides sawn",NS-CHBGFB20012+Length,,NS-CHBGFB20012+Length,"12 in, 2 in",Linear Foot,,$30.95,,,70.0¢,41¢,NS-CHBGFB20012+Length 12 in 2 in $ 30.95 70.0¢ 41¢
40,natural_stone,HIGHLAND BLACK GRANITE,"Steps - Flamed Top, Sawn Bottom, 3 side rockfaced",NS-SGTMIDBG1674,,NS-SGTMIDBG1674,"48 in, 16 in, 7 in",Piece,,$528.00,,,$8.00,$6.42,NS-SGTMIDBG1674 48 in 16 in 7 in $ 528.00 $8.00 $6.42
40,natural_stone,HIGHLAND BLACK GRANITE,"Steps - Flamed Top, Sawn Bottom, 3 side rockfaced",NS-SGTMIDBG1675,,NS-SGTMIDBG1675,"60 in, 16 in, 7 in",Piece,,$660.00,,,$10.00,$8.01,NS-SGTMIDBG1675 60 in 16 in 7 in $ 660.00 $10.00 $8.01
40,natural_stone,HIGHLAND BLACK GRANITE,"Steps - Flamed Top, Sawn Bottom, 3 side rockfaced",NS-SGTMIDBG1676,,NS-SGTMIDBG1676,"72 in, 16 in, 7 in",Piece,,$792.00,,,$12.00,$9.61,NS-SGTMIDBG1676 72 in 16 in 7 in $ 792.00 $12.00 $9.61
40,natural_stone,HIGHLAND BLACK GRANITE,"Steps - Flamed Top, Sawn Bottom, 3 side rockfaced",NS-SGTMIDBG1678,,NS-SGTMIDBG1678,"96 in, 16 in, 7 in",Piece,,$1163.00,,,$16.00,$12.82,NS-SGTMIDBG1678 96 in 16 in 7 in $ 1163.00 $16.00 $12.82
41,natural_stone,HIGHLAND BLACK GRANITE,"Curbs / Step Fillers - Flamed Top, Sawn Bottom, 1 side rockfaced",NS-SGTMIDBGSF7,,NS-SGTMIDBGSF7,"31 in, 8 in, 7 in",Piece,,$135.00,,,$3.00,$2.95,NS-SGTMIDBGSF7 31 in 8 in 7 in $ 135.00 $3.00 $2.95
41,natural_stone,INDUS,"Flagstone Square Cut - Top Natural, bottom calibrated, 4 sides sawn",NS-FSQINDS1251824+size,,NS-FSQINDS1251824+size,1.25 in,Square Foot,,$15.88,,,38.8¢,22¢,NS-FSQINDS1251824+size
41,natural_stone,INDUS,"Flagstone Square Cut - Top Natural, bottom calibrated, 4 sides sawn",NS-FSQINDS1252424+size,,NS-FSQINDS1252424+size,1.25 in,Square Foot,,$15.88,,,38.8¢,22¢,NS-FSQINDS1252424+size
41,natural_stone,INDUS,"Flagstone Square Cut - Top Natural, bottom calibrated, 4 sides sawn",NS-FSQINDS1252436+size,,NS-FSQINDS1252436+size,1.25 in,Square Foot,,$15.88,,,38.8¢,22¢,NS-FSQINDS1252436+size
41,natural_stone,INDUS,Coping - Top Natural bottom calibrated 1 long side ROCK FACED (1LSRF) other 3 sides sawn,NS-CINDSS200+Length,,NS-CINDSS200+Length,"14 in, 2 in",Linear Foot,,$33.75,,,70.0¢,41¢,NS-CINDSS200+Length 14 in 2 in $ 33.75 70.0¢ 41¢
41,natural_stone,INDUS,"Coping - Top Natural, bottom calibrated, 1 long side ROCK FACED (1LSRF), other 3 sides sawn",NS-CINDSR20012+Length,,NS-CINDSR20012+Length,"12 in, 2 in",Linear Foot,,$28.93,,,70.0¢,41¢,NS-CINDSR20012+Length 12 in 2 in $ 28.93 70.0¢ 41¢
41,natural_stone,INDUS,"Coping - Top Natural, bottom calibrated, 1 long side SMOOTH FACED, other 3 sides sawn",NS-CINDSS20012+Length,,NS-CINDSS20012+Length,"12 in, 2 in",Linear Foot,,$28.93,,,70.0¢,41¢,NS-CINDSS20012+Length 12 in 2 in $ 28.93 70.0¢ 41¢
41,natural_stone,INDUS,"Coping - Top Natural, bottom calibrated, 1 long side SMOOTH FACED, other 3 sides sawn",NS-CINDSS20014+Length,,NS-CINDSS20014+Length,"14 in, 2 in",Linear Foot,,$33.75,,,70.0¢,41¢,NS-CINDSS20014+Length 14 in 2 in $ 33.75 70.0¢ 41¢
41,natural_stone,INDUS,"Coping - Top Natural, bottom calibrated, 1 long side SMOOTH FACED, other 3 sides sawn",NS-CINDSS2001648+Length,,NS-CINDSS2001648+Length,"16 in, 2 in",Linear Foot,,$38.57,,,93.3¢,54¢,NS-CINDSS2001648+Length 16 in 2 in $ 38.57 93.3¢ 54¢
41,natural_stone,INDUS,"Coping - Top Natural, bottom calibrated, 1 long side SMOOTH FACED, other 3 sides sawn",NS-CINDSS2001672+Length,,NS-CINDSS2001672+Length,"16 in, 2 in",Linear Foot,,$38.57,,,93.3¢,54¢,NS-CINDSS2001672+Length 16 in 2 in $ 38.57 93.3¢ 54¢
41,natural_stone,INDUS,"Coping - Top Natural, bottom calibrated, 1 long side SMOOTH FACED, other 3 sides sawn",NS-CINDSB20012+Length,,NS-CINDSB20012+Length,"12 in, 2 in",Linear Foot,,$33.28,,,70.0¢,41¢,NS-CINDSB20012+Length 12 in 2 in $ 33.28 70.0¢ 41¢
42,natural_stone,INDUS,"Steps - Top Natural, bottom calibrated, 3 sides rockfaced (3SRF)",NS-SGTINDS1664,,NS-SGTINDS1664,"48 in, 16 in, 6 in",Piece,,$480.00,,,$8.00,$6.42,NS-SGTINDS1664 48 in 16 in 6 in $ 480.00 $8.00 $6.42
42,natural_stone,INDUS,"Steps - Top Natural, bottom calibrated, 3 sides rockfaced (3SRF)",NS-SGTINDS1665,,NS-SGTINDS1665,"60 in, 16 in, 6 in",Piece,,$600.00,,,$10.00,$8.01,NS-SGTINDS1665 60 in 16 in 6 in $ 600.00 $10.00 $8.01
42,natural_stone,INDUS,"Steps - Top Natural, bottom calibrated, 3 sides rockfaced (3SRF)",NS-SGTINDS1666,,NS-SGTINDS1666,"72 in, 16 in, 6 in",Piece,,$720.00,,,$12.00,$9.61,NS-SGTINDS1666 72 in 16 in 6 in $ 720.00 $12.00 $9.61
42,natural_stone,IVORY COAST,"Flagstone Square Cut - Sandblasted Top, Sawn Bottom, 4 sides sawn",NS-FSQICS1000748+size,,NS-FSQICS1000748+size,1 in,Square Foot,,$13.83,,,38.8¢,22¢,NS-FSQICS1000748+size
42,natural_stone,IVORY COAST,"Flagstone Square Cut - Sandblasted Top, Sawn Bottom, 4 sides sawn",NS-FSQICS1001212+size,,NS-FSQICS1001212+size,1 in,Square Foot,,$12.46,,,38.8¢,22¢,NS-FSQICS1001212+size
